"";"ensembl_transcript_id_version";"ensembl_gene_id"
"4799";"ENSDART00000152712.2";"ENSDARG00000015989"
"4800";"ENSDART00000152772.3";"ENSDARG00000015989"
"4801";"ENSDART00000153049.2";"ENSDARG00000030106"
"4802";"ENSDART00000153056.3";"ENSDARG00000057484"
"4803";"ENSDART00000153102.3";"ENSDARG00000057484"
"4804";"ENSDART00000153150.3";"ENSDARG00000008209"
"4805";"ENSDART00000153174.2";"ENSDARG00000057484"
"4806";"ENSDART00000153210.2";"ENSDARG00000057484"
"4807";"ENSDART00000153281.2";"ENSDARG00000045038"
"4808";"ENSDART00000153294.3";"ENSDARG00000028664"
"4809";"ENSDART00000153313.2";"ENSDARG00000016464"
"4810";"ENSDART00000153679.3";"ENSDARG00000097086"
"4811";"ENSDART00000153731.2";"ENSDARG00000040284"
"4812";"ENSDART00000153739.2";"ENSDARG00000006566"
"4813";"ENSDART00000154107.2";"ENSDARG00000097617"
"4814";"ENSDART00000154257.2";"ENSDARG00000058692"
"4815";"ENSDART00000154430.3";"ENSDARG00000089502"
"4816";"ENSDART00000154481.2";"ENSDARG00000097718"
"4817";"ENSDART00000154499.2";"ENSDARG00000096971"
"4818";"ENSDART00000154553.2";"ENSDARG00000037895"
"4819";"ENSDART00000154701.3";"ENSDARG00000097617"
"4820";"ENSDART00000154713.2";"ENSDARG00000058692"
"4821";"ENSDART00000154917.2";"ENSDARG00000088171"
"4822";"ENSDART00000155471.2";"ENSDARG00000110832"
"4823";"ENSDART00000155653.3";"ENSDARG00000097421"
"4824";"ENSDART00000155709.2";"ENSDARG00000090232"
"4825";"ENSDART00000155711.3";"ENSDARG00000057790"
"4826";"ENSDART00000155981.2";"ENSDARG00000042839"
"4827";"ENSDART00000156303.2";"ENSDARG00000074471"
"4828";"ENSDART00000156341.3";"ENSDARG00000074921"
"4829";"ENSDART00000156625.2";"ENSDARG00000076767"
"4830";"ENSDART00000156774.2";"ENSDARG00000042839"
"4831";"ENSDART00000156911.3";"ENSDARG00000075905"
"4832";"ENSDART00000157079.2";"ENSDARG00000096971"
"4833";"ENSDART00000157100.3";"ENSDARG00000034670"
"4834";"ENSDART00000157308.2";"ENSDARG00000058692"
"4835";"ENSDART00000157402.2";"ENSDARG00000091555"
"4836";"ENSDART00000157561.2";"ENSDARG00000070714"
"4837";"ENSDART00000157672.2";"ENSDARG00000098570"
"4838";"ENSDART00000157815.2";"ENSDARG00000098753"
"4839";"ENSDART00000158156.2";"ENSDARG00000104470"
"4840";"ENSDART00000158313.2";"ENSDARG00000104708"
"4841";"ENSDART00000158366.2";"ENSDARG00000100732"
"4842";"ENSDART00000159214.2";"ENSDARG00000008034"
"4843";"ENSDART00000159384.2";"ENSDARG00000098753"
"4844";"ENSDART00000159564.2";"ENSDARG00000100737"
"4845";"ENSDART00000159617.2";"ENSDARG00000098460"
"4846";"ENSDART00000159676.2";"ENSDARG00000027418"
"4847";"ENSDART00000160137.2";"ENSDARG00000090815"
"4848";"ENSDART00000160205.2";"ENSDARG00000104080"
"4849";"ENSDART00000160552.2";"ENSDARG00000098570"
"4850";"ENSDART00000160795.3";"ENSDARG00000062956"
"4851";"ENSDART00000160914.2";"ENSDARG00000097718"
"4852";"ENSDART00000161027.2";"ENSDARG00000099003"
"4853";"ENSDART00000161706.2";"ENSDARG00000068910"
"4854";"ENSDART00000161712.3";"ENSDARG00000104470"
"4855";"ENSDART00000162137.2";"ENSDARG00000099342"
"4856";"ENSDART00000162361.2";"ENSDARG00000103441"
"4857";"ENSDART00000162621.2";"ENSDARG00000070714"
"4858";"ENSDART00000162706.2";"ENSDARG00000098753"
"4859";"ENSDART00000162947.2";"ENSDARG00000101501"
"4860";"ENSDART00000163247.2";"ENSDARG00000076853"
"4861";"ENSDART00000164496.2";"ENSDARG00000103441"
"4862";"ENSDART00000164563.2";"ENSDARG00000098753"
"4863";"ENSDART00000164709.3";"ENSDARG00000077205"
"4864";"ENSDART00000165299.2";"ENSDARG00000057484"
"4865";"ENSDART00000165376.2";"ENSDARG00000104500"
"4866";"ENSDART00000165603.2";"ENSDARG00000104034"
"4867";"ENSDART00000165669.2";"ENSDARG00000089477"
"4868";"ENSDART00000165921.2";"ENSDARG00000098752"
"4869";"ENSDART00000166089.2";"ENSDARG00000102230"
"4870";"ENSDART00000166114.2";"ENSDARG00000042210"
"4871";"ENSDART00000166185.2";"ENSDARG00000100882"
"4872";"ENSDART00000166201.2";"ENSDARG00000076132"
"4873";"ENSDART00000166318.2";"ENSDARG00000062956"
"4874";"ENSDART00000166366.2";"ENSDARG00000071697"
"4875";"ENSDART00000166471.3";"ENSDARG00000105708"
"4876";"ENSDART00000166539.2";"ENSDARG00000104500"
"4877";"ENSDART00000166748.2";"ENSDARG00000098752"
"4878";"ENSDART00000166783.2";"ENSDARG00000092060"
"4879";"ENSDART00000167023.2";"ENSDARG00000101046"
"4880";"ENSDART00000167036.2";"ENSDARG00000104470"
"4881";"ENSDART00000167452.2";"ENSDARG00000099342"
"4882";"ENSDART00000167804.2";"ENSDARG00000097421"
"4883";"ENSDART00000167834.2";"ENSDARG00000068910"
"4884";"ENSDART00000168297.2";"ENSDARG00000104708"
"4885";"ENSDART00000168556.2";"ENSDARG00000091555"
"4886";"ENSDART00000168698.2";"ENSDARG00000091555"
"4887";"ENSDART00000168748.2";"ENSDARG00000104752"
"4888";"ENSDART00000168812.2";"ENSDARG00000070952"
"4889";"ENSDART00000168903.2";"ENSDARG00000099233"
"4890";"ENSDART00000169114.2";"ENSDARG00000076004"
"4891";"ENSDART00000169269.2";"ENSDARG00000104034"
"4892";"ENSDART00000169465.2";"ENSDARG00000099233"
"4893";"ENSDART00000170023.3";"ENSDARG00000102023"
"4894";"ENSDART00000170037.2";"ENSDARG00000056090"
"4895";"ENSDART00000170641.3";"ENSDARG00000098178"
"4896";"ENSDART00000170642.2";"ENSDARG00000099639"
"4897";"ENSDART00000170731.2";"ENSDARG00000070714"
"4898";"ENSDART00000170763.3";"ENSDARG00000099123"
"4899";"ENSDART00000171545.2";"ENSDARG00000097086"
"4900";"ENSDART00000172069.2";"ENSDARG00000099667"
"4901";"ENSDART00000172093.2";"ENSDARG00000075022"
"4902";"ENSDART00000172618.2";"ENSDARG00000098753"
"4903";"ENSDART00000172831.2";"ENSDARG00000105366"
"4904";"ENSDART00000172874.2";"ENSDARG00000090815"
"4905";"ENSDART00000172964.2";"ENSDARG00000062956"
"4906";"ENSDART00000172969.2";"ENSDARG00000062956"
"4907";"ENSDART00000173227.2";"ENSDARG00000037292"
"4908";"ENSDART00000173365.2";"ENSDARG00000105324"
"4909";"ENSDART00000173821.2";"ENSDARG00000105514"
"4910";"ENSDART00000174325.2";"ENSDARG00000043781"
"4911";"ENSDART00000174332.2";"ENSDARG00000101763"
"4912";"ENSDART00000174383.2";"ENSDARG00000043781"
"4913";"ENSDART00000174387.2";"ENSDARG00000115094"
"4914";"ENSDART00000175075.2";"ENSDARG00000013295"
"4915";"ENSDART00000175374.2";"ENSDARG00000057975"
"4916";"ENSDART00000176027.2";"ENSDARG00000062489"
"4917";"ENSDART00000177453.2";"ENSDARG00000069815"
"4918";"ENSDART00000177476.2";"ENSDARG00000043283"
"4919";"ENSDART00000179777.1";"ENSDARG00000079473"
"4920";"ENSDART00000179969.1";"ENSDARG00000077119"
"4921";"ENSDART00000180091.1";"ENSDARG00000038239"
"4922";"ENSDART00000180524.1";"ENSDARG00000076657"
"4923";"ENSDART00000180568.1";"ENSDARG00000091419"
"4924";"ENSDART00000180680.1";"ENSDARG00000074777"
"4925";"ENSDART00000180783.1";"ENSDARG00000100737"
"4926";"ENSDART00000181181.1";"ENSDARG00000115094"
"4927";"ENSDART00000181195.1";"ENSDARG00000005002"
"4928";"ENSDART00000182303.1";"ENSDARG00000038855"
"4929";"ENSDART00000182399.1";"ENSDARG00000006747"
"4930";"ENSDART00000182539.1";"ENSDARG00000071697"
"4931";"ENSDART00000182541.1";"ENSDARG00000020447"
"4932";"ENSDART00000182782.1";"ENSDARG00000091902"
"4933";"ENSDART00000183030.1";"ENSDARG00000045038"
"4934";"ENSDART00000183876.1";"ENSDARG00000026505"
"4935";"ENSDART00000183889.1";"ENSDARG00000030265"
"4936";"ENSDART00000183907.1";"ENSDARG00000098753"
"4937";"ENSDART00000184008.1";"ENSDARG00000071086"
"4938";"ENSDART00000184364.1";"ENSDARG00000074777"
"4939";"ENSDART00000184418.1";"ENSDARG00000006566"
"4940";"ENSDART00000184736.1";"ENSDARG00000020447"
"4941";"ENSDART00000184863.1";"ENSDARG00000070624"
"4942";"ENSDART00000184871.1";"ENSDARG00000008209"
"4943";"ENSDART00000184978.1";"ENSDARG00000045765"
"4944";"ENSDART00000185217.1";"ENSDARG00000078654"
"4945";"ENSDART00000185502.1";"ENSDARG00000016886"
"4946";"ENSDART00000185568.1";"ENSDARG00000093999"
"4947";"ENSDART00000185612.1";"ENSDARG00000076657"
"4948";"ENSDART00000185616.1";"ENSDARG00000071697"
"4949";"ENSDART00000185727.1";"ENSDARG00000052928"
"4950";"ENSDART00000185947.1";"ENSDARG00000038938"
"4951";"ENSDART00000185989.1";"ENSDARG00000076480"
"4952";"ENSDART00000186396.1";"ENSDARG00000045038"
"4953";"ENSDART00000186552.1";"ENSDARG00000074777"
"4954";"ENSDART00000186575.1";"ENSDARG00000040779"
"4955";"ENSDART00000186630.1";"ENSDARG00000005186"
"4956";"ENSDART00000186784.1";"ENSDARG00000002507"
"4957";"ENSDART00000187011.1";"ENSDARG00000096012"
"4958";"ENSDART00000187025.1";"ENSDARG00000042210"
"4959";"ENSDART00000187283.1";"ENSDARG00000076480"
"4960";"ENSDART00000187693.1";"ENSDARG00000093312"
"4961";"ENSDART00000187902.1";"ENSDARG00000007398"
"4962";"ENSDART00000188199.1";"ENSDARG00000112579"
"4963";"ENSDART00000188287.1";"ENSDARG00000102023"
"4964";"ENSDART00000188644.1";"ENSDARG00000056832"
"4965";"ENSDART00000188981.1";"ENSDARG00000077653"
"4966";"ENSDART00000190191.1";"ENSDARG00000074777"
"4967";"ENSDART00000190300.1";"ENSDARG00000011870"
"4968";"ENSDART00000191290.1";"ENSDARG00000062686"
"4969";"ENSDART00000191378.1";"ENSDARG00000060006"
"4970";"ENSDART00000191905.1";"ENSDARG00000062956"
"4971";"ENSDART00000192371.1";"ENSDARG00000017659"
"4972";"ENSDART00000192373.1";"ENSDARG00000037174"
"4973";"ENSDART00000192457.1";"ENSDARG00000079473"
"4974";"ENSDART00000192554.1";"ENSDARG00000006396"
"4975";"ENSDART00000192826.1";"ENSDARG00000035630"
"4976";"ENSDART00000192888.1";"ENSDARG00000069117"
"4977";"ENSDART00000193072.1";"ENSDARG00000055339"
"4978";"ENSDART00000193151.1";"ENSDARG00000043858"
"4979";"ENSDART00000193291.1";"ENSDARG00000070714"
"4980";"ENSDART00000193543.1";"ENSDARG00000056550"
"4981";"ENSDART00000000698.9";"ENSDARG00000000656"
"4982";"ENSDART00000002250.5";"ENSDARG00000012025"
"4983";"ENSDART00000002348.9";"ENSDARG00000008306"
"4984";"ENSDART00000002778.10";"ENSDARG00000017687"
"4985";"ENSDART00000002939.10";"ENSDARG00000037140"
"4986";"ENSDART00000003001.8";"ENSDARG00000006316"
"4987";"ENSDART00000004740.6";"ENSDARG00000010977"
"4988";"ENSDART00000006673.8";"ENSDARG00000004130"
"4989";"ENSDART00000006676.10";"ENSDARG00000003998"
"4990";"ENSDART00000006778.9";"ENSDARG00000007127"
"4991";"ENSDART00000007675.9";"ENSDARG00000003127"
"4992";"ENSDART00000008711.10";"ENSDARG00000016875"
"4993";"ENSDART00000008841.10";"ENSDARG00000017886"
"4994";"ENSDART00000009326.5";"ENSDARG00000006894"
"4995";"ENSDART00000010512.7";"ENSDARG00000011026"
"4996";"ENSDART00000010918.5";"ENSDARG00000016412"
"4997";"ENSDART00000011520.8";"ENSDARG00000021201"
"4998";"ENSDART00000012413.8";"ENSDARG00000014969"
"4999";"ENSDART00000012470.7";"ENSDARG00000013533"
"5000";"ENSDART00000015379.9";"ENSDARG00000020746"
"5001";"ENSDART00000015710.8";"ENSDARG00000017665"
"5002";"ENSDART00000016873.9";"ENSDARG00000008735"
"5003";"ENSDART00000018230.7";"ENSDARG00000013726"
"5004";"ENSDART00000018739.10";"ENSDARG00000023443"
"5005";"ENSDART00000021340.9";"ENSDARG00000013438"
"5006";"ENSDART00000021664.7";"ENSDARG00000009544"
"5007";"ENSDART00000021715.11";"ENSDARG00000017365"
"5008";"ENSDART00000022539.8";"ENSDARG00000019861"
"5009";"ENSDART00000022643.7";"ENSDARG00000014692"
"5010";"ENSDART00000025385.8";"ENSDARG00000013704"
"5011";"ENSDART00000026210.9";"ENSDARG00000017882"
"5012";"ENSDART00000026359.8";"ENSDARG00000003081"
"5013";"ENSDART00000029283.9";"ENSDARG00000022176"
"5014";"ENSDART00000030709.6";"ENSDARG00000025899"
"5015";"ENSDART00000032341.4";"ENSDARG00000023989"
"5016";"ENSDART00000033132.6";"ENSDARG00000026762"
"5017";"ENSDART00000036157.7";"ENSDARG00000022684"
"5018";"ENSDART00000036456.6";"ENSDARG00000044562"
"5019";"ENSDART00000037904.7";"ENSDARG00000026611"
"5020";"ENSDART00000039482.5";"ENSDARG00000022531"
"5021";"ENSDART00000039828.6";"ENSDARG00000044968"
"5022";"ENSDART00000040346.6";"ENSDARG00000033516"
"5023";"ENSDART00000040449.7";"ENSDARG00000109862"
"5024";"ENSDART00000040456.9";"ENSDARG00000016464"
"5025";"ENSDART00000040480.7";"ENSDARG00000029497"
"5026";"ENSDART00000042727.7";"ENSDARG00000029890"
"5027";"ENSDART00000044504.6";"ENSDARG00000012126"
"5028";"ENSDART00000046035.7";"ENSDARG00000024844"
"5029";"ENSDART00000046443.7";"ENSDARG00000041645"
"5030";"ENSDART00000046638.8";"ENSDARG00000056027"
"5031";"ENSDART00000046641.9";"ENSDARG00000005416"
"5032";"ENSDART00000048831.7";"ENSDARG00000030914"
"5033";"ENSDART00000049036.6";"ENSDARG00000034048"
"5034";"ENSDART00000049045.8";"ENSDARG00000030215"
"5035";"ENSDART00000050916.6";"ENSDARG00000035152"
"5036";"ENSDART00000052862.7";"ENSDARG00000036386"
"5037";"ENSDART00000053472.5";"ENSDARG00000036831"
"5038";"ENSDART00000053473.6";"ENSDARG00000036833"
"5039";"ENSDART00000054426.5";"ENSDARG00000037402"
"5040";"ENSDART00000055295.8";"ENSDARG00000037943"
"5041";"ENSDART00000055563.5";"ENSDARG00000038112"
"5042";"ENSDART00000056303.7";"ENSDARG00000038567"
"5043";"ENSDART00000056721.5";"ENSDARG00000038845"
"5044";"ENSDART00000056899.7";"ENSDARG00000038980"
"5045";"ENSDART00000058238.7";"ENSDARG00000010681"
"5046";"ENSDART00000058242.5";"ENSDARG00000039820"
"5047";"ENSDART00000058707.6";"ENSDARG00000040137"
"5048";"ENSDART00000058739.5";"ENSDARG00000040159"
"5049";"ENSDART00000059102.7";"ENSDARG00000040380"
"5050";"ENSDART00000061098.6";"ENSDARG00000041645"
"5051";"ENSDART00000061122.4";"ENSDARG00000041702"
"5052";"ENSDART00000061617.6";"ENSDARG00000042045"
"5053";"ENSDART00000061744.7";"ENSDARG00000042129"
"5054";"ENSDART00000062591.7";"ENSDARG00000042671"
"5055";"ENSDART00000063008.5";"ENSDARG00000042925"
"5056";"ENSDART00000063333.7";"ENSDARG00000043135"
"5057";"ENSDART00000063706.5";"ENSDARG00000043396"
"5058";"ENSDART00000063800.7";"ENSDARG00000043457"
"5059";"ENSDART00000063857.8";"ENSDARG00000043497"
"5060";"ENSDART00000064789.3";"ENSDARG00000044125"
"5061";"ENSDART00000067193.5";"ENSDARG00000045708"
"5062";"ENSDART00000073573.7";"ENSDARG00000051858"
"5063";"ENSDART00000074936.5";"ENSDARG00000052982"
"5064";"ENSDART00000075550.5";"ENSDARG00000053509"
"5065";"ENSDART00000076519.5";"ENSDARG00000054334"
"5066";"ENSDART00000076835.6";"ENSDARG00000054606"
"5067";"ENSDART00000076903.5";"ENSDARG00000054667"
"5068";"ENSDART00000076943.4";"ENSDARG00000054700"
"5069";"ENSDART00000077344.5";"ENSDARG00000055053"
"5070";"ENSDART00000077479.6";"ENSDARG00000055159"
"5071";"ENSDART00000078021.7";"ENSDARG00000055630"
"5072";"ENSDART00000079173.6";"ENSDARG00000070961"
"5073";"ENSDART00000079292.5";"ENSDARG00000056743"
"5074";"ENSDART00000079449.5";"ENSDARG00000056873"
"5075";"ENSDART00000080334.6";"ENSDARG00000015966"
"5076";"ENSDART00000080395.6";"ENSDARG00000057676"
"5077";"ENSDART00000080693.5";"ENSDARG00000057936"
"5078";"ENSDART00000081095.4";"ENSDARG00000058246"
"5079";"ENSDART00000081160.4";"ENSDARG00000058299"
"5080";"ENSDART00000081183.4";"ENSDARG00000058322"
"5081";"ENSDART00000081826.6";"ENSDARG00000058885"
"5082";"ENSDART00000082475.7";"ENSDARG00000059370"
"5083";"ENSDART00000083359.6";"ENSDARG00000059729"
"5084";"ENSDART00000084610.6";"ENSDARG00000060215"
"5085";"ENSDART00000085976.6";"ENSDARG00000060767"
"5086";"ENSDART00000087699.6";"ENSDARG00000061480"
"5087";"ENSDART00000089569.5";"ENSDARG00000062173"
"5088";"ENSDART00000089642.6";"ENSDARG00000062195"
"5089";"ENSDART00000089749.6";"ENSDARG00000062228"
"5090";"ENSDART00000090081.6";"ENSDARG00000062352"
"5091";"ENSDART00000090816.6";"ENSDARG00000062650"
"5092";"ENSDART00000091443.5";"ENSDARG00000062900"
"5093";"ENSDART00000092355.7";"ENSDARG00000023443"
"5094";"ENSDART00000097530.5";"ENSDARG00000079456"
"5095";"ENSDART00000097580.5";"ENSDARG00000067752"
"5096";"ENSDART00000098400.5";"ENSDARG00000075437"
"5097";"ENSDART00000098972.5";"ENSDARG00000010758"
"5098";"ENSDART00000099535.5";"ENSDARG00000019707"
"5099";"ENSDART00000099733.5";"ENSDARG00000068856"
"5100";"ENSDART00000099760.4";"ENSDARG00000101469"
"5101";"ENSDART00000101242.5";"ENSDARG00000042350"
"5102";"ENSDART00000101269.5";"ENSDARG00000032324"
"5103";"ENSDART00000101276.6";"ENSDARG00000032324"
"5104";"ENSDART00000101627.4";"ENSDARG00000022176"
"5105";"ENSDART00000102868.4";"ENSDARG00000070213"
"5106";"ENSDART00000104072.6";"ENSDARG00000070698"
"5107";"ENSDART00000104347.4";"ENSDARG00000051795"
"5108";"ENSDART00000104532.5";"ENSDARG00000070929"
"5109";"ENSDART00000104616.4";"ENSDARG00000070961"
"5110";"ENSDART00000105362.5";"ENSDARG00000052522"
"5111";"ENSDART00000105761.4";"ENSDARG00000071497"
"5112";"ENSDART00000105823.6";"ENSDARG00000071524"
"5113";"ENSDART00000106026.5";"ENSDARG00000078234"
"5114";"ENSDART00000108579.5";"ENSDARG00000011299"
"5115";"ENSDART00000108721.5";"ENSDARG00000077506"
"5116";"ENSDART00000108735.3";"ENSDARG00000076541"
"5117";"ENSDART00000109415.3";"ENSDARG00000011299"
"5118";"ENSDART00000109534.4";"ENSDARG00000077570"
"5119";"ENSDART00000110026.4";"ENSDARG00000079280"
"5120";"ENSDART00000110288.5";"ENSDARG00000017886"
"5121";"ENSDART00000110682.4";"ENSDARG00000008174"
"5122";"ENSDART00000110783.5";"ENSDARG00000075347"
"5123";"ENSDART00000110834.5";"ENSDARG00000040159"
"5124";"ENSDART00000110992.4";"ENSDARG00000062650"
"5125";"ENSDART00000111088.4";"ENSDARG00000078105"
"5126";"ENSDART00000111392.5";"ENSDARG00000074876"
"5127";"ENSDART00000112492.2";"ENSDARG00000076388"
"5128";"ENSDART00000113392.4";"ENSDARG00000076406"
"5129";"ENSDART00000114262.2";"ENSDARG00000016464"
"5130";"ENSDART00000114742.4";"ENSDARG00000079126"
"5131";"ENSDART00000115227.2";"ENSDARG00000075347"
"5132";"ENSDART00000115422.3";"ENSDARG00000078059"
"5133";"ENSDART00000121529.2";"ENSDARG00000021633"
"5134";"ENSDART00000121558.4";"ENSDARG00000052104"
"5135";"ENSDART00000122206.3";"ENSDARG00000067985"
"5136";"ENSDART00000122222.3";"ENSDARG00000044914"
"5137";"ENSDART00000122617.4";"ENSDARG00000088251"
"5138";"ENSDART00000122747.3";"ENSDARG00000030236"
"5139";"ENSDART00000122794.3";"ENSDARG00000003081"
"5140";"ENSDART00000123392.3";"ENSDARG00000090086"
"5141";"ENSDART00000124167.4";"ENSDARG00000044968"
"5142";"ENSDART00000124683.3";"ENSDARG00000051858"
"5143";"ENSDART00000124873.3";"ENSDARG00000089345"
"5144";"ENSDART00000125350.3";"ENSDARG00000110781"
"5145";"ENSDART00000125561.4";"ENSDARG00000008735"
"5146";"ENSDART00000125611.3";"ENSDARG00000059804"
"5147";"ENSDART00000126064.3";"ENSDARG00000091009"
"5148";"ENSDART00000126075.3";"ENSDARG00000003998"
"5149";"ENSDART00000127209.3";"ENSDARG00000090156"
"5150";"ENSDART00000127252.3";"ENSDARG00000089837"
"5151";"ENSDART00000127297.4";"ENSDARG00000037928"
"5152";"ENSDART00000127981.4";"ENSDARG00000045156"
"5153";"ENSDART00000128531.3";"ENSDARG00000101469"
"5154";"ENSDART00000128590.3";"ENSDARG00000008306"
"5155";"ENSDART00000128638.3";"ENSDARG00000025912"
"5156";"ENSDART00000128707.3";"ENSDARG00000010758"
"5157";"ENSDART00000128859.4";"ENSDARG00000016570"
"5158";"ENSDART00000129227.3";"ENSDARG00000089094"
"5159";"ENSDART00000129813.2";"ENSDARG00000087178"
"5160";"ENSDART00000129858.4";"ENSDARG00000024844"
"5161";"ENSDART00000129882.3";"ENSDARG00000068415"
"5162";"ENSDART00000130628.3";"ENSDARG00000044752"
"5163";"ENSDART00000130881.4";"ENSDARG00000052982"
"5164";"ENSDART00000130967.3";"ENSDARG00000007760"
"5165";"ENSDART00000131304.2";"ENSDARG00000022176"
"5166";"ENSDART00000131416.2";"ENSDARG00000061174"
"5167";"ENSDART00000131745.3";"ENSDARG00000057676"
"5168";"ENSDART00000131751.2";"ENSDARG00000078105"
"5169";"ENSDART00000132119.2";"ENSDARG00000024844"
"5170";"ENSDART00000132273.4";"ENSDARG00000061174"
"5171";"ENSDART00000132310.4";"ENSDARG00000041702"
"5172";"ENSDART00000132354.2";"ENSDARG00000010681"
"5173";"ENSDART00000132477.4";"ENSDARG00000094339"
"5174";"ENSDART00000132878.3";"ENSDARG00000032324"
"5175";"ENSDART00000132901.2";"ENSDARG00000058537"
"5176";"ENSDART00000132976.3";"ENSDARG00000060922"
"5177";"ENSDART00000133099.3";"ENSDARG00000003127"
"5178";"ENSDART00000133158.2";"ENSDARG00000030215"
"5179";"ENSDART00000133252.2";"ENSDARG00000060215"
"5180";"ENSDART00000133413.2";"ENSDARG00000044968"
"5181";"ENSDART00000133464.2";"ENSDARG00000036833"
"5182";"ENSDART00000133480.2";"ENSDARG00000078105"
"5183";"ENSDART00000133509.3";"ENSDARG00000003512"
"5184";"ENSDART00000133607.2";"ENSDARG00000075437"
"5185";"ENSDART00000133870.3";"ENSDARG00000079280"
"5186";"ENSDART00000133910.3";"ENSDARG00000075437"
"5187";"ENSDART00000134059.3";"ENSDARG00000078105"
"5188";"ENSDART00000134153.3";"ENSDARG00000075974"
"5189";"ENSDART00000134269.3";"ENSDARG00000022684"
"5190";"ENSDART00000134321.3";"ENSDARG00000037402"
"5191";"ENSDART00000134361.2";"ENSDARG00000044125"
"5192";"ENSDART00000134387.3";"ENSDARG00000035152"
"5193";"ENSDART00000134562.2";"ENSDARG00000044125"
"5194";"ENSDART00000134581.2";"ENSDARG00000011299"
"5195";"ENSDART00000134814.3";"ENSDARG00000058246"
"5196";"ENSDART00000134939.3";"ENSDARG00000006316"
"5197";"ENSDART00000135024.3";"ENSDARG00000042350"
"5198";"ENSDART00000135118.3";"ENSDARG00000033516"
"5199";"ENSDART00000135146.2";"ENSDARG00000043457"
"5200";"ENSDART00000135232.2";"ENSDARG00000061174"
"5201";"ENSDART00000135334.2";"ENSDARG00000032324"
"5202";"ENSDART00000135720.3";"ENSDARG00000024844"
"5203";"ENSDART00000135754.2";"ENSDARG00000019596"
"5204";"ENSDART00000136143.3";"ENSDARG00000091877"
"5205";"ENSDART00000136184.2";"ENSDARG00000023443"
"5206";"ENSDART00000136244.3";"ENSDARG00000031751"
"5207";"ENSDART00000136553.2";"ENSDARG00000093734"
"5208";"ENSDART00000136671.2";"ENSDARG00000068856"
"5209";"ENSDART00000136757.3";"ENSDARG00000043396"
"5210";"ENSDART00000137378.2";"ENSDARG00000015966"
"5211";"ENSDART00000137425.3";"ENSDARG00000024844"
"5212";"ENSDART00000137559.2";"ENSDARG00000023443"
"5213";"ENSDART00000137610.2";"ENSDARG00000036831"
"5214";"ENSDART00000137658.2";"ENSDARG00000094489"
"5215";"ENSDART00000137930.2";"ENSDARG00000013438"
"5216";"ENSDART00000138299.4";"ENSDARG00000076398"
